store_name,category,new_open,rating,visited_review,blog_review,store_id,address,business_hours,phone_num,lat_lng
메종 사우스케이프,브런치,없음,4.2,177,327,1668859928,서울 강남구 도산대로45길 17 메종 사우스케이프 2층,"수
11:00 - 20:00
19:00 라스트오더 /목
11:00 - 20:00
19:00 라스트오더 /금
11:00 - 20:00
19:00 라스트오더 /토
11:00 - 20:00
19:00 라스트오더 /일
11:00 - 20:00
19:00 라스트오더 /월
11:00 - 20:00
19:00 라스트오더 /화
11:00 - 20:00
19:00 라스트오더 /",02-6205-6701,"{'x': 37.5209419, 'y': 127.031717}"
도산아래 BAR BLACK,바(BAR),없음,0.0,17,30,1939478432,서울 강남구 선릉로 837 1층,"수
17:30 - 00:30 /목
17:30 - 00:30 /금
17:00 - 02:00 /토
17:00 - 02:00 /일
17:30 - 00:30 /월
17:30 - 00:30 /화
17:30 - 00:30 /",0507-1450-0765,"{'x': 37.5268707, 'y': 127.0400909}"
이모가있는집 본점,"찌개,전골",없음,4.53,735,497,38232881,서울 강남구 도산대로54길 14 1층,"수
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /목
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /금
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /토
11:00 - 23:00
22:00 라스트오더 /일
정기휴무 (매주 일요일) /월
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /화
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /",02-545-7605,"{'x': 37.5209419, 'y': 127.031717}"
스시나미키,"초밥,롤",없음,4.75,128,363,741700898,서울 강남구 학동로 338 강남파라곤 S동 103호 1F,"수
12:00 - 21:50
14:30 - 18:00 브레이크타임 /목
12:00 - 21:50
14:30 - 18:00 브레이크타임 /금
12:00 - 21:50
14:30 - 18:00 브레이크타임 /토
12:00 - 21:30
14:30 - 18:00 브레이크타임 /일
정기휴무 (매주 일요일) /월
정기휴무 (매주 월요일) /화
12:00 - 21:50
14:30 - 18:00 브레이크타임 /",0507-1335-7953,"{'x': 37.516558, 'y': 127.0401685}"
1209,카페,없음,4.52,598,482,1218442140,서울 강남구 언주로 709 1층 CAFE_1209,"수
08:00 - 19:00
18:30 라스트오더 /목
08:00 - 19:00
18:30 라스트오더 /금
08:00 - 19:00
18:30 라스트오더 /토
11:00 - 18:00
17:30 라스트오더 /일
11:00 - 18:00
17:30 라스트오더 /월
08:00 - 19:00
18:30 라스트오더 /화
08:00 - 19:00
18:30 라스트오더 /",0507-1413-1211,"{'x': 37.5167202, 'y': 127.0348443}"
원 디그리 노스 강남점,아시아음식,없음,0.0,941,689,1287899904,서울 강남구 학동로43길 8 원 디그리 노스,"수
11:30 - 22:00
15:00 - 17:30 브레이크타임
20:30 라스트오더 /목
11:30 - 22:00
15:00 - 17:30 브레이크타임
20:30 라스트오더 /금
11:30 - 22:00
15:00 - 17:30 브레이크타임
20:30 라스트오더 /토
12:00 - 22:00
15:00 - 17:30 브레이크타임
20:30 라스트오더 /일
정기휴무 (매주 일요일) /월
11:30 - 22:00
15:00 - 17:30 브레이크타임
20:30 라스트오더 /화
11:30 - 22:00
15:00 - 17:30 브레이크타임
20:30 라스트오더 /",070-4333-8884,"{'x': 37.51810873107143, 'y': 127.04575493386396}"
영삼이네우정소갈비 압구정직영점,소고기구이,없음,0.0,980,"1,070",1907414158,서울 강남구 압구정로48길 36 1층,"수
11:30 - 22:00
21:30 라스트오더 /목
11:30 - 22:00
21:30 라스트오더 /금
11:30 - 22:00
21:30 라스트오더 /토
11:30 - 22:00
21:30 라스트오더 /일
11:30 - 22:00
21:30 라스트오더 /월
11:30 - 22:00
21:30 라스트오더 /화
11:30 - 22:00
21:30 라스트오더 /",0507-1353-4193,"{'x': 37.5280802, 'y': 127.0300898}"
어물전 청 도산공원점,"해물,생선요리",없음,4.33,39,496,1800618953,"서울 강남구 도산대로49길 16-7 1층, 2층","수
17:00 - 23:00
21:30 라스트오더 /목
17:00 - 23:00
21:30 라스트오더 /금
17:00 - 23:00
21:30 라스트오더 /토
17:00 - 23:00
21:30 라스트오더 /일
정기휴무 (매주 일요일) /월
17:00 - 23:00
21:30 라스트오더 /화
17:00 - 23:00
21:30 라스트오더 /",0507-1418-0488,"{'x': 37.5209419, 'y': 127.031717}"
올리버바이쇼텐,이자카야,없음,0.0,352,689,1730142162,서울 강남구 선릉로157길 25 2층,"수
17:00 - 01:00 /목
17:00 - 01:00 /금
17:00 - 01:00 /토
17:00 - 01:00 /일
17:00 - 01:00 /월
17:00 - 01:00 /화
17:00 - 01:00 /",070-4204-8088,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
트래픽 LP BAR,바(BAR),없음,0.0,145,100,37489130,서울 강남구 선릉로161길 21 지하 1층,"수
19:00 - 02:00 /목
19:00 - 02:00 /금
19:00 - 03:00 /토
19:00 - 03:00 /일
정기휴무 (매주 일요일) /월
19:00 - 02:00 /화
19:00 - 02:00 /",02-3446-7359,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
현대정육식당,한식,없음,4.11,495,329,11721898,서울 강남구 선릉로146길 5,"매일
11:00 - 05:00 /",02-540-7205,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
스시 타키자와,일식당,없음,0.0,133,83,1644378192,서울 강남구 선릉로158길 14-2 지하1층,"수
12:00 - 23:00 /목
12:00 - 23:00 /금
12:00 - 23:00 /토
12:00 - 22:00 /일
12:00 - 22:00 /월
정기휴무 (매주 월요일) /화
정기휴무 (매주 화요일) /",없음,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
스탠다드브레드 도산,베이커리,없음,0.0,297,749,1207231213,서울 강남구 도산대로53길 13 1층,"매일
08:30 - 21:00
20:30 라스트오더 /",0507-1433-2096,"{'x': 37.5209419, 'y': 127.031717}"
파씨오네,프랑스음식,없음,4.7,"3,125","1,308",30938072,서울 강남구 언주로164길 39,"수
12:00 - 22:00
15:00 - 18:00 브레이크타임 /목
12:00 - 22:00
15:00 - 18:00 브레이크타임 /금
12:00 - 22:00
15:00 - 18:00 브레이크타임 /토
12:00 - 21:30
15:30 - 18:00 브레이크타임 /일
정기휴무 (매주 일요일) /월
12:00 - 22:00
15:00 - 18:00 브레이크타임 /화
12:00 - 22:00
15:00 - 18:00 브레이크타임 /",02-546-7719,"{'x': 37.47814605000001, 'y': 127.0565063}"
플르서라구뜨,브런치,없음,0.0,632,"1,484",1133107813,서울 강남구 압구정로46길 23 1층 Fleurs sur la route 플르서라구뜨,"매일
11:00 - 23:00
22:00 라스트오더 /",0507-1443-1504,"{'x': 37.5280802, 'y': 127.0300898}"
미미미가든,이탈리아음식,없음,4.19,705,562,1142373052,서울 강남구 도산대로 417 1F-B2F,"수
11:00 - 24:00 /목
11:00 - 24:00 /금
11:00 - 24:00 /토
11:00 - 24:00 /일
11:00 - 24:00 /월
11:00 - 24:00 /화
11:00 - 24:00 /",02-518-8765,"{'x': 37.52384, 'y': 127.0411427}"
제스트,바(BAR),없음,4.77,248,238,1723660386,서울 강남구 도산대로55길 26 하늘빌딩 1층,"수
18:30 - 02:00 /목
18:30 - 02:00 /금
18:30 - 02:00 /토
15:00 - 02:00 /일
15:00 - 02:00 /월
18:30 - 02:00 /화
18:30 - 02:00 /",없음,"{'x': 37.5209419, 'y': 127.031717}"
갓포 마코토,일식당,없음,0.0,145,464,1764908312,서울 강남구 언주로168길 5 2층,"수
18:00 - 01:00 /목
18:00 - 01:00 /금
18:00 - 01:00 /토
18:00 - 01:00 /일
18:00 - 01:00 /월
18:00 - 01:00 /화
18:00 - 01:00 /",0507-1319-9588,"{'x': 37.47814605000001, 'y': 127.0565063}"
그림나베 학동역점,샤브샤브,없음,4.38,686,232,1182846928,서울 강남구 논현로132길 29 두원빌딩 1층 그림나베 학동역점,"수
11:00 - 22:00
15:00 - 17:00 브레이크타임 /목
11:00 - 22:00
15:00 - 17:00 브레이크타임 /금
11:00 - 22:00
15:00 - 17:00 브레이크타임 /토
11:00 - 22:00
15:00 - 17:00 브레이크타임 /일
11:00 - 22:00
15:00 - 17:00 브레이크타임 /월
11:00 - 22:00
15:00 - 17:00 브레이크타임 /화
11:00 - 22:00
15:00 - 17:00 브레이크타임 /",02-512-8407,"{'x': 37.472646037433385, 'y': 127.04987786639133}"
시오,양식,없음,4.86,312,424,1648407120,서울 강남구 도산대로54길 33 레스토랑 시오(siio),"수
12:00 - 22:00
14:30 - 18:00 브레이크타임
20:30 라스트오더 /목
12:00 - 22:00
14:30 - 18:00 브레이크타임
20:30 라스트오더 /금
12:00 - 22:00
14:30 - 18:00 브레이크타임
20:30 라스트오더 /토
12:00 - 22:00
14:30 - 18:00 브레이크타임
20:30 라스트오더 /일
정기휴무 (매주 일요일) /월
12:00 - 22:00
14:30 - 18:00 브레이크타임
20:30 라스트오더 /화
12:00 - 22:00
14:30 - 18:00 브레이크타임
20:30 라스트오더 /",0507-1335-6239,"{'x': 37.5209419, 'y': 127.031717}"
평양일미 청담점,냉면,없음,4.41,489,288,1757689687,서울 강남구 선릉로152길 15,"수
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /목
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /금
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /토
12:00 - 22:00
16:00 - 17:00 브레이크타임
21:00 라스트오더 /일
12:00 - 22:00
16:00 - 17:00 브레이크타임
21:00 라스트오더 /월
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /화
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /",02-545-7666,"{'x': 37.48336974661343, 'y': 127.05974108420672}"
벨라꼬모,"스파게티,파스타전문",없음,4.5,209,131,1393206844,서울 강남구 언주로134길 31 1층 벨라꼬모,"수
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /목
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /금
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /토
11:30 - 20:30
19:30 라스트오더 /일
정기휴무 (매주 일요일) /월
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /화
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /",0507-1304-1615,"{'x': 37.47958885, 'y': 127.05637660921442}"
미나미 도산공원점,일식당,없음,0.0,573,"1,518",1673275044,서울 강남구 도산대로45길 8-7 1층,"수
11:00 - 21:30
15:00 - 17:00 브레이크타임
14:30, 21:00 라스트오더 /목
11:00 - 21:30
15:00 - 17:00 브레이크타임
14:30, 21:00 라스트오더 /금
11:00 - 21:30
15:00 - 17:00 브레이크타임
14:30, 21:00 라스트오더 /토
11:00 - 21:00
15:00 - 17:00 브레이크타임
14:30, 20:30 라스트오더 /일
11:00 - 21:00
15:00 - 17:00 브레이크타임
14:30, 20:30 라스트오더 /월
11:00 - 21:30
15:00 - 17:00 브레이크타임
14:30, 21:00 라스트오더 /화
11:00 - 21:30
15:00 - 17:00 브레이크타임
14:30, 21:00 라스트오더 /",0507-1362-0373,"{'x': 37.5209419, 'y': 127.031717}"
현해,복어요리,없음,4.31,167,123,31168837,서울 강남구 도산대로 318 SB타워 B동 1층,"매일
11:30 - 22:30 /",02-3445-9902,"{'x': 37.5220226, 'y': 127.0363787}"
휴고 도산,양식,없음,4.65,736,418,1192249624,서울 강남구 도산대로49길 31 106호,"수
11:30 - 22:00 /목
11:30 - 22:00 /금
11:30 - 23:00 /토
11:30 - 23:00 /일
11:30 - 22:00 /월
10:00 - 22:00 /화
10:00 - 22:00 /",0507-1329-7166,"{'x': 37.5209419, 'y': 127.031717}"
몽고네,이탈리아음식,없음,4.42,172,582,37936761,서울 강남구 선릉로155길 5 1층,"수
12:00 - 22:00
15:00 - 17:30 브레이크타임 /목
12:00 - 22:00
15:00 - 17:30 브레이크타임 /금
12:00 - 22:00
15:00 - 17:30 브레이크타임 /토
12:00 - 22:00
15:00 - 17:30 브레이크타임 /일
정기휴무 (매주 일요일) /월
정기휴무 (매주 월요일) /화
12:00 - 22:00
15:00 - 17:30 브레이크타임 /",02-540-0680,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
이가네양꼬치 강남구청점,양꼬치,없음,0.0,214,94,1675170989,서울 강남구 언주로134길 15 지상 1층,"수
12:00 - 23:30
23:00 라스트오더 /목
12:00 - 23:30
23:00 라스트오더 /금
12:00 - 23:30
23:00 라스트오더 /토
12:00 - 23:00
22:30 라스트오더 /일
12:00 - 23:00
22:30 라스트오더 /월
12:00 - 23:30
23:00 라스트오더 /화
12:00 - 23:30
23:00 라스트오더 /",0507-1315-1812,"{'x': 37.47958885, 'y': 127.05637660921442}"
투아투아,베이커리,없음,0.0,"1,217","1,233",1175794841,서울 강남구 압구정로48길 34 1층,"수
09:00 - 19:00 /목
09:00 - 19:00 /금
09:00 - 20:00 /토
09:00 - 20:00 /일
09:00 - 20:00 /월
09:00 - 19:00 /화
09:00 - 19:00 /",080-1234-5678,"{'x': 37.5280802, 'y': 127.0300898}"
제주옥탑 블랙BBQ,돼지고기구이,없음,0.0,121,102,1890747832,서울 강남구 언주로170길 34 제주옥탑 블랙BBQ,"매일
11:00 - 02:00
15:00 - 16:00 브레이크타임 /",0507-1348-9170,"{'x': 37.47814605000001, 'y': 127.0565063}"
추풍령칼삼겹살 압구정점,돼지고기구이,없음,4.52,540,497,12021444,서울 강남구 도산대로51길 41 1층,"수
17:00 - 23:00
22:40 라스트오더 /목
17:00 - 23:00
22:40 라스트오더 /금
17:00 - 23:00
22:40 라스트오더 /토
16:00 - 23:00
22:40 라스트오더 /일
정기휴무 (매주 일요일) /월
17:00 - 23:00
22:40 라스트오더 /화
17:00 - 23:00
22:40 라스트오더 /",0507-1307-0090,"{'x': 37.5209419, 'y': 127.031717}"
두어마리 논현점,"장어,먹장어요리",없음,4.46,60,136,35051314,서울 강남구 언주로148길 14 청호불교문화원,"수
17:00 - 23:00
22:00 라스트오더 /목
17:00 - 23:00
22:00 라스트오더 /금
17:00 - 23:00
22:00 라스트오더 /토
16:00 - 22:00
21:00 라스트오더 /일
정기휴무 (매주 일요일) /월
17:00 - 23:00
22:00 라스트오더 /화
17:00 - 23:00
22:00 라스트오더 /",0507-1483-8785,"{'x': 37.48272779350256, 'y': 127.05283616922978}"
에이엔아더,"카페,디저트",없음,4.55,"1,073",146,1970653518,서울 강남구 학동로 313 지상 1층,"수
07:30 - 20:00 /목
07:30 - 20:00 /금
07:30 - 20:00 /토
10:00 - 18:00 /일
10:00 - 18:00 /월
07:30 - 20:00 /화
07:30 - 20:00 /",0507-1393-1935,"{'x': 37.5162566, 'y': 127.0374598}"
양마니 청담점,"곱창,막창,양",없음,4.25,212,157,11719995,서울 강남구 도산대로56길 16 1층 양마니,"매일
00:00 - 24:00 /",02-542-9263,"{'x': 37.5209419, 'y': 127.031717}"
숙성회사랑,포장마차,새로오픈,0.0,13,9,1593611919,서울 강남구 도산대로49길 12 2층,"수
16:00 - 02:00 /목
16:00 - 02:00 /금
16:00 - 02:00 /토
16:00 - 02:00 /일
정기휴무 (매주 일요일) /월
16:00 - 02:00 /화
16:00 - 02:00 /",0507-1424-0842,"{'x': 37.5209419, 'y': 127.031717}"
달마시안 압구정점,양식,없음,0.0,"2,765","5,169",1529976454,서울 강남구 압구정로42길 42,"수
10:00 - 22:00
16:00 - 17:00 브레이크타임
21:00 라스트오더 /목
10:00 - 22:00
16:00 - 17:00 브레이크타임
21:00 라스트오더 /금
10:00 - 22:00
16:00 - 17:00 브레이크타임
21:00 라스트오더 /토
09:00 - 22:00
16:00 - 17:00 브레이크타임
21:00 라스트오더 /일
09:00 - 22:00
16:00 - 17:00 브레이크타임
21:00 라스트오더 /월
10:00 - 22:00
16:00 - 17:00 브레이크타임
21:00 라스트오더 /화
10:00 - 22:00
16:00 - 17:00 브레이크타임
21:00 라스트오더 /",0507-1491-0926,"{'x': 37.5280802, 'y': 127.0300898}"
마일드하이클럽 압구정점,브런치카페,없음,0.0,"1,270","1,190",1130419307,서울 강남구 언주로170길 22 1층,"수
11:30 - 24:00 /목
11:30 - 24:00 /금
11:30 - 01:00 /토
11:00 - 01:00 /일
11:00 - 24:00 /월
11:30 - 24:00 /화
11:30 - 24:00 /",0507-1307-1707,"{'x': 37.47814605000001, 'y': 127.0565063}"
리암스 케이커리,베이커리,없음,4.57,495,262,1792859439,서울 강남구 도산대로53길 17 2층,"수
11:00 - 21:00 /목
11:00 - 21:00 /금
11:00 - 21:00 /토
11:00 - 21:00 /일
11:00 - 21:00 /월
11:00 - 20:00 /화
11:00 - 20:00 /",0507-1321-6516,"{'x': 37.5209419, 'y': 127.031717}"
맛뜸 논현1호점,감자탕,없음,4.36,"1,030",174,12067148,서울 강남구 학동로37길 23,"수
07:00 - 22:00
15:30 - 17:00 브레이크타임
15:00, 21:30 라스트오더 /목
07:00 - 22:00
15:30 - 17:00 브레이크타임
15:00, 21:30 라스트오더 /금
07:00 - 22:00
15:30 - 17:00 브레이크타임
15:00, 21:30 라스트오더 /토
07:00 - 21:00
20:30 라스트오더 /일
정기휴무 (매주 일요일) /월
07:00 - 22:00
15:30 - 17:00 브레이크타임
15:00, 21:30 라스트오더 /화
07:00 - 22:00
15:30 - 17:00 브레이크타임
15:00, 21:30 라스트오더 /",02-544-7109,"{'x': 37.51810873107143, 'y': 127.04575493386396}"
그랜드 머큐어 임피리얼 팰리스 서울 강남 카페 델마르,카페,없음,0.0,548,357,33879607,서울 강남구 언주로 640 1층,"매일
09:00 - 23:00
22:30 라스트오더 /",0507-1360-8123,"{'x': 37.5139921, 'y': 127.0359055}"
js가든 블랙,중식당,없음,0.0,70,277,37432843,서울 강남구 언주로150길 32,"수
11:30 - 22:00
15:00 - 17:30 브레이크타임
13:30, 20:30 라스트오더 /목
11:30 - 22:00
15:00 - 17:30 브레이크타임
13:30, 20:30 라스트오더 /금
11:30 - 22:00
15:00 - 17:30 브레이크타임
13:30, 20:30 라스트오더 /토
11:30 - 22:00
15:00 - 17:30 브레이크타임
13:30, 20:30 라스트오더 /일
11:30 - 22:00
15:00 - 17:30 브레이크타임
13:30, 20:30 라스트오더 /월
11:30 - 22:00
15:00 - 17:30 브레이크타임
13:30, 20:30 라스트오더 /화
11:30 - 22:00
15:00 - 17:30 브레이크타임
13:30, 20:30 라스트오더 /",02-3444-4480,"{'x': 37.48272779350256, 'y': 127.05283616922978}"
스시사카우,"초밥,롤",없음,4.68,172,545,1433563609,서울 강남구 언주로153길 10-6 지하 1층,"수
12:00 - 21:40
14:50 - 17:00 브레이크타임 /목
12:00 - 21:40
14:50 - 17:00 브레이크타임 /금
12:00 - 21:40
14:50 - 17:00 브레이크타임 /토
12:00 - 21:40
14:50 - 17:00 브레이크타임 /일
12:00 - 21:40
14:50 - 17:00 브레이크타임 /월
정기휴무 (매주 월요일) /화
12:00 - 21:40
14:50 - 17:00 브레이크타임 /",0507-1330-2554,"{'x': 37.48272779350256, 'y': 127.05283616922978}"
코메,일식당,없음,4.5,273,399,1763662575,서울 강남구 선릉로153길 34 1층 코메,"수
17:00 - 24:00
23:00 라스트오더 /목
17:00 - 24:00
23:00 라스트오더 /금
17:00 - 24:00
23:00 라스트오더 /토
17:00 - 24:00
23:00 라스트오더 /일
17:00 - 23:00
22:00 라스트오더 /월
17:00 - 24:00
23:00 라스트오더 /화
정기휴무 (매주 화요일) /",0507-1366-8090,"{'x': 37.48336974661343, 'y': 127.05974108420672}"
요이치,일식당,없음,0.0,15,39,1551749785,서울 강남구 도산대로53길 19 3층,"수
12:00 - 21:00
15:00 - 17:00 브레이크타임 /목
12:00 - 21:00
15:00 - 17:00 브레이크타임 /금
12:00 - 21:00
15:00 - 17:00 브레이크타임 /토
11:30 - 21:00
15:00 - 17:00 브레이크타임 /일
11:30 - 21:00
15:00 - 17:00 브레이크타임 /월
12:00 - 15:00 /화
12:00 - 21:00
15:00 - 17:00 브레이크타임 /",0507-1475-1411,"{'x': 37.5209419, 'y': 127.031717}"
스위츠플래닛,베이커리,없음,4.34,476,309,19877616,서울 강남구 선릉로131길 23,"수
11:00 - 21:00 /목
11:00 - 21:00 /금
11:00 - 21:00 /토
11:00 - 21:00 /일
11:00 - 21:00 /월
11:00 - 21:00 /화
11:00 - 21:00 /",02-541-0402,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
빠니드 엠 무니,"카페,디저트",없음,0.0,"1,270","2,670",1614953667,서울 강남구 압구정로56길 16,"수
10:00 - 22:00
21:00 라스트오더 /목
10:00 - 22:00
21:00 라스트오더 /금
10:00 - 22:00
21:00 라스트오더 /토
10:00 - 22:00
21:00 라스트오더 /일
10:00 - 22:00
21:00 라스트오더 /월
10:00 - 22:00
21:00 라스트오더 /화
10:00 - 22:00
21:00 라스트오더 /",없음,"{'x': 37.5280802, 'y': 127.0300898}"
가드너 아드리아,이탈리아음식,없음,4.4,247,422,47916461,서울 강남구 압구정로46길 73 1층,"매일
11:30 - 22:00
21:30 라스트오더 /",02-549-4698,"{'x': 37.5280802, 'y': 127.0300898}"
카와세미 압구정로데오점,일식당,없음,4.22,210,211,1142279968,서울 강남구 도산대로45길 10-8 1층 카와세미,"수
18:00 - 24:00
23:00 라스트오더 /목
18:00 - 24:00
23:00 라스트오더 /금
18:00 - 24:00
23:00 라스트오더 /토
18:00 - 24:00
23:00 라스트오더 /일
정기휴무 (매주 일요일) /월
18:00 - 24:00
23:00 라스트오더 /화
18:00 - 24:00
23:00 라스트오더 /",0507-1345-0889,"{'x': 37.5209419, 'y': 127.031717}"
투뿔등심 논현 본점,소고기구이,없음,0.0,572,382,21362277,서울 강남구 언주로148길 19,"수(3/19)
휴무 /목(3/20)
휴무 /금(3/21)
휴무 /토(3/22)
휴무 /일(3/23)
휴무 /월(3/24)
휴무 /화(3/25)
휴무 /",02-3448-5646,"{'x': 37.48272779350256, 'y': 127.05283616922978}"
히키니쿠토코메 도산,일식당,없음,0.0,192,502,1673469154,서울 강남구 선릉로155길 21 2층,"수
11:30 - 20:30
15:00 - 17:00 브레이크타임
19:30 라스트오더 /목
11:30 - 20:30
15:00 - 17:00 브레이크타임
19:30 라스트오더 /금
11:30 - 20:30
15:00 - 17:00 브레이크타임
19:30 라스트오더 /토
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:00 라스트오더 /일
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:00 라스트오더 /월
11:30 - 20:30
15:00 - 17:00 브레이크타임
19:30 라스트오더 /화
11:30 - 20:30
15:00 - 17:00 브레이크타임
19:30 라스트오더 /",02-545-1129,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
무명떡볶이 본점,종합분식,없음,4.56,208,175,38589693,서울 강남구 언주로138길 6 1층,"수
11:30 - 22:00
15:00 - 17:00 브레이크타임
14:00, 21:00 라스트오더 /목
11:30 - 22:00
15:00 - 17:00 브레이크타임
14:00, 21:00 라스트오더 /금
11:30 - 22:00
15:00 - 17:00 브레이크타임
14:00, 21:00 라스트오더 /토
정기휴무 (매주 토요일) /일
12:00 - 21:00
15:00 - 17:00 브레이크타임
14:00, 20:00 라스트오더 /월
11:30 - 22:00
15:00 - 17:00 브레이크타임
14:00, 21:00 라스트오더 /화
11:30 - 22:00
15:00 - 17:00 브레이크타임
14:00, 21:00 라스트오더 /",0507-1358-7357,"{'x': 37.534954248120386, 'y': 127.03475987433525}"
플디 도산점,"카페,디저트",없음,4.49,"1,047",646,1870183298,서울 강남구 압구정로42길 24-5 로비스빌딩 4층,"수
12:00 - 20:00 /목
12:00 - 20:00 /금
12:00 - 20:00 /토
12:00 - 20:00 /일
12:00 - 20:00 /월
12:00 - 20:00 /화
12:00 - 20:00 /",0507-1326-6341,"{'x': 37.526865781163416, 'y': 127.0446253793909}"
장사랑,한식,없음,4.38,667,470,11384660,서울 강남구 언주로165길 7-4,"수
11:00 - 21:00
16:00 - 16:10 브레이크타임
20:30 라스트오더 /목
11:00 - 21:00
16:00 - 16:10 브레이크타임
20:30 라스트오더 /금
11:00 - 21:00
16:00 - 16:10 브레이크타임
20:30 라스트오더 /토
11:00 - 21:00
16:00 - 16:10 브레이크타임
20:30 라스트오더 /일
11:00 - 21:00
16:00 - 16:10 브레이크타임
20:30 라스트오더 /월
11:00 - 21:00
16:00 - 16:10 브레이크타임
20:30 라스트오더 /화
11:00 - 21:00
16:00 - 16:10 브레이크타임
20:30 라스트오더 /",02-546-9994,"{'x': 37.5291899, 'y': 127.0338897}"
마오 청담동점,중식당,없음,4.1,366,308,19882658,서울 강남구 도산대로56길 17,"수
11:30 - 22:00 /목
11:30 - 22:00 /금
11:30 - 22:00 /토
11:30 - 22:00 /일
11:30 - 22:00 /월
11:30 - 22:00 /화
11:30 - 22:00 /",02-514-8803,"{'x': 37.516778850301066, 'y': 127.02092249864289}"
수다 청담점,이자카야,없음,0.0,706,804,1137960902,서울 강남구 도산대로57길 15,"수
16:00 - 02:00 /목
16:00 - 02:00 /금
16:00 - 03:00 /토
16:00 - 03:00 /일
16:00 - 02:00 /월
16:00 - 02:00 /화
16:00 - 02:00 /",0507-1311-3584,"{'x': 37.52378038994179, 'y': 127.04328365609426}"
365활새우 창우수산 강남본점,"해물,생선요리",없음,4.4,513,545,1136980373,"서울 강남구 학동로 338 강남파라곤 로비층 107호, 108호","수
14:00 - 23:50
22:50 라스트오더 /목
14:00 - 23:50
22:50 라스트오더 /금
14:00 - 23:50
22:50 라스트오더 /토
13:00 - 23:50
22:50 라스트오더 /일
13:00 - 23:50
22:50 라스트오더 /월
14:00 - 23:50
22:50 라스트오더 /화
14:00 - 23:50
22:50 라스트오더 /",0507-1383-4547,"{'x': 37.516558, 'y': 127.0401685}"
앨리스 청담,바(BAR),없음,4.47,149,257,36508403,서울 강남구 도산대로55길 47 지하 1층,"수
18:00 - 02:00
01:30 라스트오더 /목
18:00 - 02:00
01:30 라스트오더 /금
18:00 - 03:00
02:30 라스트오더 /토
18:00 - 03:00
02:30 라스트오더 /일
18:00 - 02:00
01:30 라스트오더 /월
18:00 - 02:00
01:30 라스트오더 /화
18:00 - 02:00
01:30 라스트오더 /",02-511-8420,"{'x': 37.52378038994179, 'y': 127.04328365609426}"
빈호,양식,없음,0.0,43,160,1704712793,서울 강남구 학동로43길 38 논현웰스톤 지상 162호 VINHO,"수
18:00 - 24:00
22:30 라스트오더 /목
18:00 - 24:00
22:30 라스트오더 /금
18:00 - 24:00
22:30 라스트오더 /토
18:00 - 24:00
22:30 라스트오더 /일
정기휴무 (매주 일요일) /월
18:00 - 24:00
22:30 라스트오더 /화
18:00 - 24:00
22:30 라스트오더 /",없음,"{'x': 37.51810873107143, 'y': 127.04575493386396}"
원픽,돼지고기구이,없음,0.0,189,303,1883061299,서울 강남구 선릉로127길 10 1층,"수
12:00 - 22:30
15:00 - 16:00 브레이크타임
22:00 라스트오더 /목
12:00 - 22:30
15:00 - 16:00 브레이크타임
22:00 라스트오더 /금
12:00 - 22:30
15:00 - 16:00 브레이크타임
22:00 라스트오더 /토
12:00 - 22:30
22:00 라스트오더 /일
12:00 - 22:30
22:00 라스트오더 /월
12:00 - 22:30
15:00 - 16:00 브레이크타임
22:00 라스트오더 /화
12:00 - 22:30
15:00 - 16:00 브레이크타임
22:00 라스트오더 /",0507-1314-2129,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
배정철 어도,생선회,없음,4.3,161,183,19862190,서울 강남구 언주로148길 14 청호불교문화원 1층,"매일
11:30 - 22:30 /",02-548-7766,"{'x': 37.534954248120386, 'y': 127.03475987433525}"
